VIN,body_exit_time,body_cycle_min,body_extra_delay_min,actual_body_sequence
VIN0020919,5/30/2024 8:11,4.0631285,0,20919
VIN0020920,5/30/2024 8:16,4.8445824,0,20920
VIN0020921,5/30/2024 8:21,4.4055913,0,20921
VIN0020922,5/30/2024 8:26,4.3919958,0,20922
VIN0020923,5/30/2024 8:31,4.1755498,0,20923
VIN0020924,5/30/2024 8:37,4.0501574,0,20924
VIN0020925,5/30/2024 8:42,4.0108896,0,20925
VIN0020926,5/30/2024 8:47,4.8488534,0,20926
VIN0020927,5/30/2024 8:52,4.4282658,0,20927
VIN0020928,5/30/2024 8:58,3.7935307,0,20928
VIN0020930,5/30/2024 9:08,5.1745865,0,20929
VIN0020931,5/30/2024 9:13,4.1419302,0,20930
VIN0020929,5/30/2024 9:18,4.6221691,14.693218,20931
VIN0020932,5/30/2024 9:19,4.2814506,0,20932
VIN0020933,5/30/2024 9:24,4.3012391,0,20933
VIN0020934,5/30/2024 9:29,4.1107426,0,20934
VIN0020935,5/30/2024 9:34,3.983447,0,20935
VIN0020936,5/30/2024 9:40,3.9824479,0,20936
VIN0020937,5/30/2024 9:45,3.7841441,0,20937
VIN0020938,5/30/2024 9:50,4.7199982,0,20938
VIN0020940,5/30/2024 10:01,4.8648921,0,20939
VIN0020941,5/30/2024 10:06,3.3371504,0,20940
VIN0020942,5/30/2024 10:11,4.4119025,0,20941
VIN0020939,5/30/2024 10:21,4.5115532,25.3520187,20942
VIN0020943,5/30/2024 10:22,4.5000367,5.9625725,20943
VIN0020944,5/30/2024 10:23,4.392585,0,20944
VIN0020945,5/30/2024 10:27,3.6327974,0,20945
VIN0020946,5/30/2024 10:31,4.889061,0,20946
VIN0020947,5/30/2024 10:37,3.6701393,0,20947
VIN0020948,5/30/2024 10:42,4.8316127,0,20948
VIN0020949,5/30/2024 10:48,4.063494,0,20949
VIN0020950,5/30/2024 10:53,4.3564441,0,20950
VIN0020951,5/30/2024 10:58,4.3330841,0,20951
VIN0020952,5/30/2024 11:04,4.6243158,0,20952
VIN0020953,5/30/2024 11:08,3.6907363,0,20953
VIN0020954,5/30/2024 11:14,3.3687791,0,20954
VIN0020955,5/30/2024 11:19,4.3398511,0,20955
VIN0020956,5/30/2024 11:24,4.2974349,0,20956
VIN0020957,5/30/2024 11:29,3.9632883,0,20957
VIN0020958,5/30/2024 11:35,4.0742799,0,20958
VIN0020959,5/30/2024 11:40,3.9905108,0,20959
VIN0020960,5/30/2024 11:45,4.3417365,0,20960
VIN0020961,5/30/2024 11:50,4.0079371,0,20961
VIN0020962,5/30/2024 11:56,4.3725999,0,20962
VIN0020963,5/30/2024 12:01,4.3088034,0,20963
VIN0020964,5/30/2024 12:06,4.5617002,0,20964
VIN0020965,5/30/2024 12:11,4.5674555,0,20965
VIN0020966,5/30/2024 12:17,3.833505,0,20966
VIN0020967,5/30/2024 12:22,4.9907005,0,20967
VIN0020968,5/30/2024 12:27,3.7335773,0,20968
VIN0020969,5/30/2024 12:32,3.6783924,0,20969
VIN0020970,5/30/2024 12:38,4.8117768,0,20970
VIN0020971,5/30/2024 12:43,4.3011988,0,20971
VIN0020972,5/30/2024 12:48,4.6589243,0,20972
VIN0020973,5/30/2024 12:53,4.5654254,0,20973
VIN0020974,5/30/2024 12:59,4.1659611,0,20974
VIN0020975,5/30/2024 13:04,3.5534281,0,20975
VIN0020976,5/30/2024 13:09,3.5411014,0,20976
VIN0020978,5/30/2024 13:19,3.763956,0,20977
VIN0020979,5/30/2024 13:25,4.0501914,0,20978
VIN0020980,5/30/2024 13:30,3.5306587,0,20979
VIN0020981,5/30/2024 13:35,4.5591528,0,20980
VIN0020982,5/30/2024 13:40,3.9434788,0,20981
VIN0020983,5/30/2024 13:45,4.2830051,0,20982
VIN0020984,5/30/2024 13:51,4.2508875,0,20983
VIN0020977,5/30/2024 13:52,3.7213051,37.8567223,20984
VIN0020985,5/30/2024 13:56,3.7919224,0,20985
VIN0020986,5/30/2024 14:01,3.9865974,0,20986
VIN0020987,5/30/2024 14:07,4.3257157,0,20987
VIN0020988,5/30/2024 14:11,4.8089764,0,20988
VIN0020989,5/30/2024 14:17,3.5749205,0,20989
VIN0020990,5/30/2024 14:22,4.3882777,0,20990
VIN0020991,5/30/2024 14:27,3.6562671,0,20991
VIN0020992,5/30/2024 14:33,4.7709938,0,20992
VIN0020993,5/30/2024 14:38,3.4600666,0,20993
VIN0020994,5/30/2024 14:44,4.6687312,0,20994
VIN0020995,5/30/2024 14:48,3.9771691,0,20995
VIN0020996,5/30/2024 14:54,4.620101,0,20996
VIN0020997,5/30/2024 14:59,3.5633416,0,20997
VIN0020998,5/30/2024 15:04,3.8513455,0,20998
VIN0020999,5/30/2024 15:09,3.9700223,0,20999
VIN0021000,5/30/2024 15:14,4.3777139,0,21000
VIN0021001,5/30/2024 15:20,3.995329,0,21001
VIN0021002,5/30/2024 15:25,4.2807671,0,21002
VIN0021003,5/30/2024 15:30,3.7623211,0,21003
VIN0021004,5/30/2024 15:35,3.6821896,0,21004
VIN0021005,5/30/2024 15:41,3.5113581,0,21005
VIN0021006,5/30/2024 15:46,3.7366467,0,21006
VIN0021007,5/30/2024 15:52,4.1944232,0,21007
VIN0021008,5/30/2024 15:57,3.8625046,0,21008
VIN0021009,5/30/2024 16:02,5.0498902,0,21009
VIN0021010,5/30/2024 16:07,3.5245777,0,21010
VIN0021011,5/30/2024 16:12,3.8441297,0,21011
VIN0021012,5/30/2024 16:17,3.9351452,0,21012
VIN0021013,5/30/2024 16:23,4.6893625,0,21013
VIN0021014,5/30/2024 16:28,4.123198,0,21014
VIN0021015,5/30/2024 16:33,2.7797942,0,21015
VIN0021016,5/30/2024 16:38,4.094577,0,21016
VIN0021017,5/30/2024 16:43,4.4301347,0,21017
VIN0021018,5/30/2024 16:49,3.7188155,0,21018
VIN0021019,5/30/2024 16:54,4.4019835,0,21019
VIN0021020,5/30/2024 16:59,3.2076156,0,21020
VIN0021022,5/30/2024 17:10,3.9939192,0,21021
VIN0021021,5/30/2024 17:15,3.7015638,10.8271538,21022
VIN0021023,5/30/2024 17:16,3.9907972,0,21023
VIN0021024,5/30/2024 17:20,3.4020441,0,21024
VIN0021025,5/30/2024 17:26,4.1214795,0,21025
VIN0021026,5/30/2024 17:31,4.6587752,0,21026
VIN0021027,5/30/2024 17:36,4.1343252,0,21027
VIN0021028,5/30/2024 17:41,5.2813293,0,21028
VIN0021029,5/30/2024 17:46,4.2664867,0,21029
VIN0021030,5/30/2024 17:52,3.0430796,0,21030
VIN0021031,5/30/2024 17:57,4.4151904,0,21031
VIN0021032,5/30/2024 18:02,3.8535341,0,21032
VIN0021034,5/30/2024 18:12,4.2175019,0,21033
VIN0021035,5/30/2024 18:18,4.1923958,0,21034
VIN0021036,5/30/2024 18:23,4.7487614,0,21035
VIN0021033,5/30/2024 18:24,4.4453058,16.0434359,21036
VIN0021037,5/30/2024 18:28,3.6039994,0,21037
VIN0021038,5/30/2024 18:34,3.6878077,0,21038
VIN0021039,5/30/2024 18:39,4.8387088,0,21039
VIN0021040,5/30/2024 18:44,4.4681911,0,21040
VIN0021041,5/30/2024 18:50,3.2797924,0,21041
VIN0021042,5/30/2024 18:54,4.3274503,0,21042
VIN0021043,5/30/2024 18:59,4.5151916,0,21043
VIN0021044,5/30/2024 19:05,3.923652,0,21044
VIN0021046,5/30/2024 19:15,3.8844611,0,21045
VIN0021047,5/30/2024 19:21,3.4342531,0,21046
VIN0021048,5/30/2024 19:26,4.101824,0,21047
VIN0021045,5/30/2024 19:27,4.3191881,16.7460226,21048
VIN0021050,5/30/2024 19:36,4.6400203,0,21049
VIN0021051,5/30/2024 19:42,3.9576551,0,21050
VIN0021053,5/30/2024 19:52,3.750395,0,21051
VIN0021052,5/30/2024 19:54,4.1061073,7.0514109,21052
VIN0021049,5/30/2024 19:57,4.8274949,25.998947,21053
VIN0021054,5/30/2024 19:58,3.8010836,0,21054
VIN0021055,5/30/2024 20:03,4.1012815,0,21055
VIN0021056,5/30/2024 20:08,3.51263,0,21056
VIN0021057,5/30/2024 20:13,4.1818519,0,21057
VIN0021058,5/30/2024 20:19,4.5844264,0,21058
VIN0021059,5/30/2024 20:24,4.3630118,0,21059
VIN0021060,5/30/2024 20:29,5.1376674,0,21060
VIN0021061,5/30/2024 20:34,4.4498827,0,21061
VIN0021062,5/30/2024 20:39,3.6581668,0,21062
VIN0021063,5/31/2024 6:04,3.9875185,0,21063
VIN0021064,5/31/2024 6:09,3.3308524,0,21064
VIN0021065,5/31/2024 6:13,4.29088,0,21065
VIN0021066,5/31/2024 6:18,4.5085825,0,21066
VIN0021067,5/31/2024 6:23,3.0208434,0,21067
VIN0021068,5/31/2024 6:27,4.9343841,0,21068
VIN0021069,5/31/2024 6:32,4.0135573,0,21069
VIN0021070,5/31/2024 6:37,5.0414777,0,21070
VIN0021071,5/31/2024 6:42,3.7186328,0,21071
VIN0021072,5/31/2024 6:46,4.2194835,0,21072
VIN0021073,5/31/2024 6:51,4.3302429,0,21073
VIN0021074,5/31/2024 6:56,4.3103722,0,21074
VIN0021075,5/31/2024 7:00,3.8630217,0,21075
VIN0021076,5/31/2024 7:05,4.6220151,0,21076
VIN0021077,5/31/2024 7:10,3.3874804,0,21077
VIN0021078,5/31/2024 7:14,3.9929736,0,21078
VIN0021079,5/31/2024 7:19,4.074589,0,21079
VIN0021080,5/31/2024 7:23,4.0452087,0,21080
VIN0021081,5/31/2024 7:28,4.0675999,0,21081
VIN0021082,5/31/2024 7:33,4.3074126,0,21082
VIN0021083,5/31/2024 7:38,4.2126045,0,21083
VIN0021084,5/31/2024 7:42,4.6146726,0,21084
VIN0021085,5/31/2024 7:47,4.6768134,0,21085
VIN0021086,5/31/2024 7:52,4.0498315,0,21086
VIN0021087,5/31/2024 7:56,3.7720916,0,21087
VIN0021088,5/31/2024 8:01,4.0774298,0,21088
VIN0021089,5/31/2024 8:06,4.7340214,0,21089
VIN0021090,5/31/2024 8:10,4.3740327,0,21090
VIN0021091,5/31/2024 8:15,3.9301453,0,21091
VIN0021092,5/31/2024 8:20,4.190201,0,21092
VIN0021093,5/31/2024 8:24,3.4499065,0,21093
VIN0021094,5/31/2024 8:29,4.2835451,0,21094
VIN0021095,5/31/2024 8:34,3.953745,0,21095
VIN0021096,5/31/2024 8:38,3.9494691,0,21096
VIN0021097,5/31/2024 8:43,3.3125534,0,21097
VIN0021098,5/31/2024 8:48,5.0606726,0,21098
VIN0021099,5/31/2024 8:52,3.3110208,0,21099
VIN0021101,5/31/2024 9:02,4.8495578,0,21100
VIN0021100,5/31/2024 9:06,3.7585093,9.2833392,21101
VIN0021102,5/31/2024 9:07,5.3733449,0,21102
VIN0021103,5/31/2024 9:11,4.080367,0,21103
VIN0021104,5/31/2024 9:16,5.1489457,0,21104
VIN0021105,5/31/2024 9:20,4.6444275,0,21105
VIN0021106,5/31/2024 9:25,3.1245866,0,21106
VIN0021107,5/31/2024 9:30,3.1858825,0,21107
VIN0021109,5/31/2024 9:40,3.6273558,0,21108
VIN0021110,5/31/2024 9:43,4.1607019,0,21109
VIN0021111,5/31/2024 9:48,4.0643027,0,21110
VIN0021112,5/31/2024 9:53,3.7488844,0,21111
VIN0021113,5/31/2024 9:57,4.4794582,0,21112
VIN0021114,5/31/2024 10:02,3.9428865,0,21113
VIN0021115,5/31/2024 10:07,3.7722329,0,21114
VIN0021116,5/31/2024 10:12,4.3265138,0,21115
VIN0021117,5/31/2024 10:16,4.3657092,0,21116
VIN0021108,5/31/2024 10:23,3.6689897,48.7484181,21117
VIN0021118,5/31/2024 10:26,3.8044829,5.000282,21118
VIN0021119,5/31/2024 10:27,3.5325533,0,21119
VIN0021120,5/31/2024 10:30,4.0113071,0,21120
VIN0021121,5/31/2024 10:35,3.8157223,0,21121
VIN0021123,5/31/2024 10:44,4.5941345,0,21122
VIN0021124,5/31/2024 10:48,4.1059355,0,21123
VIN0021126,5/31/2024 10:58,4.0853954,0,21124
VIN0021127,5/31/2024 11:03,4.5954379,0,21125
VIN0021128,5/31/2024 11:08,4.668237,0,21126
VIN0021129,5/31/2024 11:12,4.5650567,0,21127
VIN0021130,5/31/2024 11:17,4.1962428,0,21128
VIN0021125,5/31/2024 11:21,3.8727799,27.2722231,21129
VIN0021131,5/31/2024 11:22,3.8094063,0,21130
VIN0021132,5/31/2024 11:26,3.6541022,0,21131
VIN0021122,5/31/2024 11:30,4.5731233,49.7121137,21132
VIN0021133,5/31/2024 11:31,4.1811386,0,21133
VIN0021134,5/31/2024 11:36,3.933288,0,21134
VIN0021135,5/31/2024 11:40,3.935681,0,21135
VIN0021136,5/31/2024 11:45,5.0350444,0,21136
VIN0021137,5/31/2024 11:50,4.5054306,0,21137
VIN0021138,5/31/2024 11:54,3.1254363,0,21138
VIN0021140,5/31/2024 12:04,4.0946719,0,21139
VIN0021141,5/31/2024 12:09,3.7719503,0,21140
VIN0021142,5/31/2024 12:13,3.0534646,0,21141
VIN0021139,5/31/2024 12:14,3.9981767,14.9983755,21142
VIN0021143,5/31/2024 12:18,4.4491888,0,21143
VIN0021144,5/31/2024 12:22,3.5811142,0,21144
VIN0021145,5/31/2024 12:27,4.3678863,0,21145
VIN0021146,5/31/2024 12:32,4.6621073,0,21146
VIN0021147,5/31/2024 12:36,3.3077883,0,21147
VIN0021148,5/31/2024 12:41,3.9431603,0,21148
VIN0021149,5/31/2024 12:46,4.5900779,0,21149
VIN0021150,5/31/2024 12:50,3.8404045,0,21150
VIN0021151,5/31/2024 12:54,4.2328272,0,21151
VIN0021152,5/31/2024 12:59,3.6212986,0,21152
VIN0021154,5/31/2024 13:09,3.4483149,0,21153
VIN0021155,5/31/2024 13:14,3.8733762,0,21154
VIN0021156,5/31/2024 13:18,4.4487072,0,21155
VIN0021153,5/31/2024 13:19,3.9297392,15.4169113,21156
VIN0021157,5/31/2024 13:23,4.7919934,0,21157
VIN0021158,5/31/2024 13:28,4.0616641,0,21158
VIN0021159,5/31/2024 13:32,4.9844017,0,21159
VIN0021160,5/31/2024 13:37,3.063033,0,21160
VIN0021161,5/31/2024 13:41,3.5497227,0,21161
VIN0021162,5/31/2024 13:46,4.3086938,0,21162
VIN0021163,5/31/2024 13:51,4.0191548,0,21163
VIN0021164,5/31/2024 13:55,4.4918689,0,21164
VIN0021165,5/31/2024 14:00,3.667693,0,21165
VIN0021166,5/31/2024 14:05,3.8197197,0,21166
VIN0021167,5/31/2024 14:09,3.9160771,0,21167
VIN0021168,5/31/2024 14:14,4.9883887,0,21168
VIN0021169,5/31/2024 14:19,4.5311583,0,21169
VIN0021170,5/31/2024 14:23,4.5653433,0,21170
VIN0021171,5/31/2024 14:28,4.3800254,0,21171
VIN0021173,5/31/2024 14:37,3.9706539,0,21172
VIN0021172,5/31/2024 14:38,4.3841012,5.6764477,21173
VIN0021174,5/31/2024 14:42,4.4797599,0,21174
VIN0021175,5/31/2024 14:47,4.7424068,0,21175
VIN0021176,5/31/2024 14:52,4.3184208,0,21176
VIN0021177,5/31/2024 14:56,4.8934609,0,21177
VIN0021178,5/31/2024 15:01,4.6044126,0,21178
VIN0021179,5/31/2024 15:05,3.4805957,0,21179
VIN0021180,5/31/2024 15:10,4.2685289,0,21180
VIN0021181,5/31/2024 15:15,3.9980216,0,21181
VIN0021182,5/31/2024 15:19,4.3052108,0,21182
VIN0021183,5/31/2024 15:24,3.8226859,0,21183
VIN0021184,5/31/2024 15:29,3.3878495,0,21184
VIN0021185,5/31/2024 15:33,4.7994915,0,21185
VIN0021186,5/31/2024 15:38,3.5582969,0,21186
VIN0021187,5/31/2024 15:43,3.7529876,0,21187
VIN0021188,5/31/2024 15:47,3.8696466,0,21188
VIN0021189,5/31/2024 15:52,3.9696744,0,21189
VIN0021190,5/31/2024 15:57,4.3409749,0,21190
VIN0021191,5/31/2024 16:02,4.0641878,0,21191
VIN0021192,5/31/2024 16:06,3.6497228,0,21192
VIN0021193,5/31/2024 16:11,3.786534,0,21193
VIN0021194,5/31/2024 16:16,2.9895449,0,21194
VIN0021195,5/31/2024 16:21,4.6765517,0,21195
VIN0021196,5/31/2024 16:25,4.4324669,0,21196
VIN0021197,5/31/2024 16:29,4.2016798,0,21197
VIN0021198,5/31/2024 16:34,4.3876669,0,21198
VIN0021199,5/31/2024 16:39,4.0053516,0,21199
VIN0021200,5/31/2024 16:44,3.2880642,0,21200
VIN0021201,5/31/2024 16:48,4.1738961,0,21201
VIN0021202,5/31/2024 16:52,3.7899349,0,21202
VIN0021203,5/31/2024 16:57,4.3564537,0,21203
VIN0021204,5/31/2024 17:02,3.8573725,0,21204
VIN0021205,5/31/2024 17:07,3.271723,0,21205
VIN0021206,5/31/2024 17:11,4.0959281,0,21206
VIN0021207,5/31/2024 17:16,3.7878387,0,21207
VIN0021208,5/31/2024 17:21,3.8919154,0,21208
VIN0021209,5/31/2024 17:25,2.8915848,0,21209
VIN0021210,5/31/2024 17:30,4.0660974,0,21210
VIN0021211,5/31/2024 17:35,4.0044997,0,21211
VIN0021212,5/31/2024 17:40,5.0936109,0,21212
VIN0021213,5/31/2024 17:44,3.3759303,0,21213
VIN0021214,5/31/2024 17:49,3.8084263,0,21214
VIN0021215,5/31/2024 17:53,5.0446683,0,21215
VIN0021216,5/31/2024 17:59,3.644513,0,21216
VIN0021217,5/31/2024 18:02,3.9274229,0,21217
VIN0021218,5/31/2024 18:08,4.0153457,0,21218
VIN0021219,5/31/2024 18:12,3.7490486,0,21219
VIN0021220,5/31/2024 18:17,3.8730074,0,21220
VIN0021221,5/31/2024 18:21,5.1123568,0,21221
VIN0021222,5/31/2024 18:26,3.2959313,0,21222
VIN0021223,5/31/2024 18:30,4.7482585,0,21223
VIN0021224,5/31/2024 18:50,4.391726,14.1660327,21224
VIN0021225,6/1/2024 6:04,4.2997246,0,21225
VIN0021226,6/1/2024 6:09,3.8257282,0,21226
VIN0021227,6/1/2024 6:13,5.1456762,0,21227
VIN0021228,6/1/2024 6:18,4.1234658,0,21228
VIN0021229,6/1/2024 6:23,3.6709377,0,21229
VIN0021230,6/1/2024 6:28,4.721424,0,21230
VIN0021232,6/1/2024 6:37,4.5178154,0,21231
VIN0021233,6/1/2024 6:41,4.2275044,0,21232
VIN0021231,6/1/2024 6:45,3.5248052,13.2108283,21233
VIN0021234,6/1/2024 6:46,4.0598113,0,21234
VIN0021235,6/1/2024 6:51,3.5800055,0,21235
VIN0021236,6/1/2024 6:56,4.6342729,0,21236
VIN0021237,6/1/2024 7:00,3.0049299,0,21237
VIN0021238,6/1/2024 7:05,4.9293288,0,21238
VIN0021239,6/1/2024 7:10,4.0745712,0,21239
VIN0021240,6/1/2024 7:14,4.478876,0,21240
VIN0021241,6/1/2024 7:19,4.6018622,0,21241
VIN0021242,6/1/2024 7:24,5.0013099,0,21242
VIN0021244,6/1/2024 7:33,3.9360722,0,21243
VIN0021245,6/1/2024 7:38,3.5723519,0,21244
VIN0021246,6/1/2024 7:42,4.4081726,0,21245
VIN0021247,6/1/2024 7:47,3.9631905,0,21246
VIN0021248,6/1/2024 7:52,4.6569224,0,21247
VIN0021249,6/1/2024 7:56,4.7470588,0,21248
VIN0021250,6/1/2024 8:01,4.1116235,0,21249
VIN0021243,6/1/2024 8:02,4.4689781,34.0095823,21250
VIN0021251,6/1/2024 8:06,4.5373848,0,21251
VIN0021252,6/1/2024 8:10,3.0250113,0,21252
VIN0021254,6/1/2024 8:20,4.3492216,0,21253
VIN0021255,6/1/2024 8:25,4.4370961,0,21254
VIN0021256,6/1/2024 8:30,3.6251442,0,21255
VIN0021257,6/1/2024 8:34,4.5370913,0,21256
VIN0021258,6/1/2024 8:39,4.5136223,0,21257
VIN0021253,6/1/2024 8:44,3.8196538,28.5890432,21258
VIN0021259,6/1/2024 8:45,3.3685708,0,21259
VIN0021260,6/1/2024 8:48,4.0661825,0,21260
VIN0021261,6/1/2024 8:53,3.9225518,0,21261
VIN0021262,6/1/2024 8:57,4.3282449,0,21262
VIN0021263,6/1/2024 9:02,4.4403574,0,21263
VIN0021264,6/1/2024 9:06,3.8139877,0,21264
VIN0021265,6/1/2024 9:11,3.6140146,0,21265
VIN0021266,6/1/2024 9:16,4.0004792,0,21266
VIN0021267,6/1/2024 9:20,4.343246,0,21267
VIN0021268,6/1/2024 9:26,3.50219,0,21268
VIN0021269,6/1/2024 9:30,4.5804555,0,21269
VIN0021270,6/1/2024 9:35,3.7718279,0,21270
VIN0021271,6/1/2024 9:40,3.685511,0,21271
VIN0021272,6/1/2024 9:44,4.3594388,0,21272
VIN0021273,6/1/2024 9:49,4.1655126,0,21273
VIN0021274,6/1/2024 9:53,3.8970662,0,21274
VIN0021276,6/1/2024 10:03,3.2236524,0,21275
VIN0021277,6/1/2024 10:07,5.0656243,0,21276
VIN0021278,6/1/2024 10:13,4.2345788,0,21277
VIN0021279,6/1/2024 10:17,4.2201039,0,21278
VIN0021280,6/1/2024 10:21,4.2136165,0,21279
VIN0021281,6/1/2024 10:27,4.3896685,0,21280
VIN0021282,6/1/2024 10:31,4.0093202,0,21281
VIN0021283,6/1/2024 10:35,4.0487436,0,21282
VIN0021284,6/1/2024 10:40,3.4335523,0,21283
VIN0021275,6/1/2024 10:45,3.510927,47.4407103,21284
VIN0021285,6/1/2024 10:46,4.1393115,0,21285
VIN0021286,6/1/2024 10:50,4.155139,0,21286
VIN0021287,6/1/2024 10:54,4.5767384,0,21287
VIN0021288,6/1/2024 10:59,3.9444533,0,21288
VIN0021289,6/1/2024 11:04,4.7770073,0,21289
VIN0021290,6/1/2024 11:08,3.3841156,0,21290
VIN0021291,6/1/2024 11:13,4.9156574,0,21291
VIN0021292,6/1/2024 11:18,3.6201515,0,21292
VIN0021293,6/1/2024 11:22,4.2843102,0,21293
VIN0021295,6/1/2024 11:32,4.3153792,0,21294
VIN0021296,6/1/2024 11:37,3.8360886,0,21295
VIN0021297,6/1/2024 11:41,4.0544647,0,21296
VIN0021298,6/1/2024 11:46,3.6386225,0,21297
VIN0021299,6/1/2024 11:50,2.8080119,0,21298
VIN0021294,6/1/2024 11:57,4.2087839,30.0870236,21299
VIN0021301,6/1/2024 12:00,3.7557223,0,21300
VIN0021302,6/1/2024 12:05,3.5147388,0,21301
VIN0021303,6/1/2024 12:10,3.6294714,0,21302
VIN0021304,6/1/2024 12:14,4.2860022,0,21303
VIN0021305,6/1/2024 12:19,4.0131467,0,21304
VIN0021306,6/1/2024 12:23,3.8216323,0,21305
VIN0021307,6/1/2024 12:28,5.0552491,0,21306
VIN0021308,6/1/2024 12:32,3.3971171,0,21307
VIN0021309,6/1/2024 12:38,4.15061,0,21308
VIN0021310,6/1/2024 12:42,3.769835,0,21309
VIN0021311,6/1/2024 12:47,4.7034397,0,21310
VIN0021312,6/1/2024 12:51,4.3371701,0,21311
VIN0021314,6/1/2024 13:01,4.6551092,0,21312
VIN0021313,6/1/2024 13:03,4.3843219,6.6296811,21313
VIN0021315,6/1/2024 13:06,4.6474136,0,21314
VIN0021316,6/1/2024 13:10,4.270436,0,21315
VIN0021317,6/1/2024 13:15,4.1063306,0,21316
VIN0021300,6/1/2024 13:16,3.554457,81.0817949,21317
VIN0021318,6/1/2024 13:19,3.7004609,0,21318
VIN0021319,6/1/2024 13:24,4.2501623,0,21319
VIN0021320,6/1/2024 13:28,3.7378046,0,21320
VIN0021321,6/1/2024 13:34,4.2676642,0,21321
VIN0021322,6/1/2024 13:38,3.8844664,0,21322
VIN0021323,6/1/2024 13:43,3.55474,0,21323
VIN0021324,6/1/2024 13:48,4.0682563,0,21324
VIN0021325,6/1/2024 13:53,4.2912244,0,21325
VIN0021326,6/1/2024 13:57,4.2885505,0,21326
VIN0021327,6/1/2024 14:02,3.3994476,0,21327
VIN0021328,6/1/2024 14:06,3.8780948,0,21328
VIN0021329,6/1/2024 14:11,4.9354133,0,21329
VIN0021330,6/3/2024 6:04,4.0510657,0,21330
VIN0021331,6/3/2024 6:09,2.8830928,0,21331
VIN0021332,6/3/2024 6:14,3.6149567,0,21332
VIN0021333,6/3/2024 6:19,3.583215,0,21333
VIN0021334,6/3/2024 6:24,4.1971829,0,21334
VIN0021335,6/3/2024 6:29,4.1829716,0,21335
VIN0021336,6/3/2024 6:34,4.8159481,0,21336
VIN0021337,6/3/2024 6:39,3.9249865,0,21337
VIN0021338,6/3/2024 6:43,4.0160623,0,21338
VIN0021339,6/3/2024 6:48,3.7847459,0,21339
VIN0021340,6/3/2024 6:53,4.0545782,0,21340
VIN0021341,6/3/2024 6:58,4.2060178,0,21341
VIN0021342,6/3/2024 7:03,4.4537341,0,21342
VIN0021343,6/3/2024 7:08,4.2444839,0,21343
VIN0021344,6/3/2024 7:13,4.7562098,0,21344
VIN0021345,6/3/2024 7:18,4.848978,0,21345
VIN0021346,6/3/2024 7:22,4.3662325,0,21346
VIN0021347,6/3/2024 7:27,3.2968405,0,21347
VIN0021348,6/3/2024 7:32,4.0941941,0,21348
VIN0021349,6/3/2024 7:37,4.2012356,0,21349
VIN0021350,6/3/2024 7:42,3.8732232,0,21350
VIN0021351,6/3/2024 7:47,4.7787159,0,21351
VIN0021352,6/3/2024 7:52,3.1779641,0,21352
VIN0021353,6/3/2024 7:57,4.9947893,0,21353
VIN0021354,6/3/2024 8:02,4.1203763,0,21354
VIN0021355,6/3/2024 8:06,5.0673091,0,21355
VIN0021356,6/3/2024 8:11,3.798712,0,21356
VIN0021357,6/3/2024 8:16,4.2865361,0,21357
VIN0021358,6/3/2024 8:21,4.1953541,0,21358
VIN0021359,6/3/2024 8:26,3.760751,0,21359
VIN0021360,6/3/2024 8:31,3.0613349,0,21360
VIN0021361,6/3/2024 8:36,4.2860216,0,21361
VIN0021362,6/3/2024 8:41,4.4359788,0,21362
VIN0021363,6/3/2024 8:45,4.2576231,0,21363
VIN0021365,6/3/2024 8:55,4.0354328,0,21364
VIN0021366,6/3/2024 9:00,4.3001174,0,21365
VIN0021367,6/3/2024 9:05,3.24146,0,21366
VIN0021368,6/3/2024 9:10,4.6926187,0,21367
VIN0021369,6/3/2024 9:15,4.2563856,0,21368
VIN0021370,6/3/2024 9:20,3.9718496,0,21369
VIN0021364,6/3/2024 9:23,3.3735633,31.9445397,21370
VIN0021371,6/3/2024 9:24,3.8910506,0,21371
VIN0021372,6/3/2024 9:29,3.760307,0,21372
VIN0021373,6/3/2024 9:34,4.1689104,0,21373
VIN0021374,6/3/2024 9:39,4.1083496,0,21374
VIN0021375,6/3/2024 9:44,4.361917,0,21375
VIN0021376,6/3/2024 9:49,4.1864286,0,21376
VIN0021379,6/3/2024 10:03,4.1071396,0,21377
VIN0021381,6/3/2024 10:13,4.667841,0,21378
VIN0021378,6/3/2024 10:14,4.3825519,15.8081905,21379
VIN0021382,6/3/2024 10:18,4.3934833,0,21380
VIN0021377,6/3/2024 10:23,4.1733989,28.7553012,21381
VIN0021383,6/3/2024 10:24,4.5308665,0,21382
VIN0021384,6/3/2024 10:28,4.6664522,0,21383
VIN0021380,6/3/2024 10:32,4.1394835,23.2885423,21384
VIN0021385,6/3/2024 10:33,4.1880495,0,21385
VIN0021386,6/3/2024 10:38,3.9711503,0,21386
VIN0021387,6/3/2024 10:43,4.652277,0,21387
VIN0021388,6/3/2024 10:48,4.3685581,0,21388
VIN0021390,6/3/2024 10:58,4.5306685,0,21389
VIN0021389,6/3/2024 10:59,3.6905869,7.1259156,21390
VIN0021391,6/3/2024 11:02,3.9308504,0,21391
VIN0021392,6/3/2024 11:07,4.3950107,0,21392
VIN0021393,6/3/2024 11:12,4.1924891,0,21393
VIN0021394,6/3/2024 11:16,3.8041216,0,21394
VIN0021395,6/3/2024 11:22,4.4892414,0,21395
VIN0021396,6/3/2024 11:26,4.5913245,0,21396
VIN0021397,6/3/2024 11:31,3.7161808,0,21397
