VIN,paint_start_time,paint_end_time,paint_proc_min,paint_changeover_min,paint_quality_hold_min,actual_paint_sequence
VIN0021128,2024-05-31 13:06:00,2024-05-31 13:12:00,1.47389,4.6343087,0.0,21126
VIN0021129,2024-05-31 13:12:00,2024-05-31 13:18:00,1.2927341,4.7618227,0.0,21127
VIN0021130,2024-05-31 13:18:00,2024-05-31 13:25:00,1.6715579,4.5656127,0.0,21128
VIN0021125,2024-05-31 13:25:00,2024-05-31 13:28:00,1.2484377,2.2849265,0.0,21129
VIN0021131,2024-05-31 13:28:00,2024-05-31 13:35:00,1.6255322,5.3284187,0.0,21130
VIN0021132,2024-05-31 13:35:00,2024-05-31 13:40:00,1.2764676,3.3126105,0.0,21131
VIN0021122,2024-05-31 13:40:00,2024-05-31 13:46:00,1.4897338,5.1793094,0.0,21132
VIN0021133,2024-05-31 13:46:00,2024-05-31 13:50:00,1.1883619,2.8049176,0.0,21133
VIN0021134,2024-05-31 13:50:00,2024-05-31 13:56:00,1.2409125,4.7170894,0.0,21134
VIN0021135,2024-05-31 13:56:00,2024-05-31 14:03:00,1.977237,4.6618316,0.0,21135
VIN0021136,2024-05-31 14:03:00,2024-05-31 14:07:00,1.1953238,3.13056,0.0,21136
VIN0021137,2024-05-31 14:07:00,2024-05-31 14:13:00,1.7699568,4.2984767,0.0,21137
VIN0021138,2024-05-31 14:13:00,2024-05-31 14:19:00,1.0714736,4.2503416,0.0,21138
VIN0021140,2024-05-31 14:19:00,2024-05-31 14:23:00,1.477706,2.9036977,0.0,21139
VIN0021141,2024-05-31 14:23:00,2024-05-31 14:28:00,1.510604,3.794865,0.0,21140
VIN0021142,2024-05-31 14:28:00,2024-05-31 14:36:00,1.5800222,5.8747379,0.0,21141
VIN0021139,2024-05-31 14:36:00,2024-05-31 14:41:00,1.3012234,3.4265151,0.0,21142
VIN0021143,2024-05-31 14:41:00,2024-05-31 14:48:00,1.4774727,5.8989768,0.0,21143
VIN0021144,2024-05-31 14:48:00,2024-05-31 14:55:00,1.2525532,5.4192148,0.0,21144
VIN0021145,2024-05-31 14:55:00,2024-05-31 15:02:00,1.8823734,5.0606522,0.0,21145
VIN0021146,2024-05-31 15:02:00,2024-05-31 15:06:00,1.1262605,3.2473157,0.0,21146
VIN0021147,2024-05-31 15:06:00,2024-05-31 15:12:00,1.3156668,4.8368602,0.0,21147
VIN0021148,2024-05-31 15:12:00,2024-05-31 15:18:00,1.2469201,4.2902667,0.0,21148
VIN0021149,2024-05-31 15:18:00,2024-05-31 15:24:00,1.5022021,4.4878141,0.0,21149
VIN0021150,2024-05-31 15:24:00,2024-05-31 15:28:00,1.1758818,3.3755547,0.0,21150
VIN0021151,2024-05-31 15:28:00,2024-05-31 15:34:00,1.6300702,4.4220626,0.0,21151
VIN0021152,2024-05-31 15:34:00,2024-05-31 15:36:00,1.7553657,0.0,0.0,21152
VIN0021154,2024-05-31 15:36:00,2024-05-31 15:42:00,1.3898671,4.4131086,0.0,21153
VIN0021155,2024-05-31 15:42:00,2024-05-31 15:47:00,1.2353478,4.2602902,0.0,21154
VIN0021156,2024-05-31 15:47:00,2024-05-31 15:51:00,1.3636684,2.4581026,0.0,21155
VIN0021153,2024-05-31 15:51:00,2024-05-31 15:57:00,1.7692943,4.3072297,0.0,21156
VIN0021157,2024-05-31 15:57:00,2024-05-31 16:03:00,1.5399042,4.5342376,0.0,21157
VIN0021158,2024-05-31 16:03:00,2024-05-31 16:08:00,1.1814773,3.2195899,0.0,21158
VIN0021159,2024-05-31 16:08:00,2024-05-31 16:14:00,1.4287553,4.6719962,0.0,21159
VIN0021160,2024-05-31 16:14:00,2024-05-31 16:19:00,1.274254,3.7993124,0.0,21160
VIN0021161,2024-05-31 16:19:00,2024-05-31 16:24:00,1.7992514,2.9600614,0.0,21161
VIN0021162,2024-05-31 16:24:00,2024-05-31 16:30:00,1.6346577,4.8685537,0.0,21162
VIN0021163,2024-05-31 16:30:00,2024-05-31 16:32:00,1.6560196,0.0,0.0,21163
VIN0021164,2024-05-31 16:32:00,2024-05-31 16:33:00,1.280649,0.0,0.0,21164
VIN0021165,2024-05-31 16:33:00,2024-05-31 16:35:00,1.426701,0.0,0.0,21165
VIN0021166,2024-05-31 16:35:00,2024-05-31 16:38:00,0.953438,2.3003149,0.0,21166
VIN0021167,2024-05-31 16:38:00,2024-05-31 16:45:00,1.6203403,5.248162,0.0,21167
VIN0021168,2024-05-31 16:45:00,2024-05-31 16:49:00,1.5016827,2.4707506,0.0,21168
VIN0021169,2024-05-31 16:49:00,2024-05-31 16:55:00,1.7506223,5.0920097,0.0,21169
VIN0021170,2024-05-31 16:55:00,2024-05-31 17:01:00,1.4064799,4.6446016,0.0,21170
VIN0021171,2024-05-31 17:01:00,2024-05-31 17:08:00,1.3252147,4.8061433,0.0,21171
VIN0021173,2024-05-31 17:08:00,2024-05-31 17:14:00,1.8476881,4.2742567,0.0,21172
VIN0021172,2024-05-31 17:14:00,2024-05-31 17:19:00,1.2602321,4.408059,0.0,21173
VIN0021174,2024-05-31 17:19:00,2024-05-31 17:24:00,1.4366008,3.5758546,0.0,21174
VIN0021175,2024-05-31 17:24:00,2024-05-31 17:31:00,1.5715295,4.9530272,0.0,21175
VIN0021176,2024-05-31 17:31:00,2024-05-31 17:35:00,1.0440787,3.4454574,0.0,21176
VIN0021177,2024-05-31 17:35:00,2024-05-31 17:41:00,1.115232,4.9173215,0.0,21177
VIN0021178,2024-05-31 17:41:00,2024-05-31 17:46:00,1.1671924,3.7246563,0.0,21178
VIN0021179,2024-05-31 17:46:00,2024-05-31 17:51:00,1.9689028,2.8920297,0.0,21179
VIN0021180,2024-05-31 17:51:00,2024-05-31 17:56:00,1.0464581,3.8216184,0.0,21180
VIN0021181,2024-05-31 17:56:00,2024-05-31 18:03:00,1.2615358,5.5701377,0.0,21181
VIN0021182,2024-05-31 18:03:00,2024-05-31 18:07:00,1.3211448,3.0387399,0.0,21182
VIN0021183,2024-05-31 18:07:00,2024-05-31 18:14:00,1.5905534,4.9802746,0.0,21183
VIN0021184,2024-05-31 18:14:00,2024-05-31 18:20:00,1.4085072,4.6257952,0.0,21184
VIN0021185,2024-05-31 18:20:00,2024-05-31 18:24:00,1.2379397,3.2521069,0.0,21185
VIN0021186,2024-05-31 18:24:00,2024-05-31 18:31:00,1.3135341,5.0733184,0.0,21186
VIN0021187,2024-05-31 18:31:00,2024-05-31 18:37:00,1.5910539,4.5098332,0.0,21187
VIN0021188,2024-05-31 18:37:00,2024-05-31 18:38:00,1.4519926,0.0,0.0,21188
VIN0021189,2024-05-31 18:38:00,2024-05-31 18:53:00,1.4259617,4.2666546,9.0501793,21189
VIN0021190,2024-05-31 18:53:00,2024-05-31 18:59:00,1.2384864,4.4800918,0.0,21190
VIN0021191,2024-05-31 18:59:00,2024-05-31 19:05:00,1.5153612,4.2088263,0.0,21191
VIN0021192,2024-05-31 19:05:00,2024-05-31 19:10:00,1.3920171,4.2622619,0.0,21192
VIN0021193,2024-05-31 19:10:00,2024-05-31 19:17:00,1.402055,5.034997,0.0,21193
VIN0021194,2024-05-31 19:17:00,2024-05-31 19:21:00,1.5642163,2.8955619,0.0,21194
VIN0021195,2024-05-31 19:21:00,2024-05-31 19:27:00,1.1649981,4.7874191,0.0,21195
VIN0021196,2024-05-31 19:27:00,2024-05-31 19:28:00,1.3681553,0.0,0.0,21196
VIN0021197,2024-05-31 19:28:00,2024-05-31 19:33:00,1.7028969,3.1444849,0.0,21197
VIN0021198,2024-05-31 19:33:00,2024-05-31 19:39:00,1.4235763,4.5760471,0.0,21198
VIN0021199,2024-05-31 19:39:00,2024-05-31 19:43:00,1.3711051,2.5509792,0.0,21199
VIN0021200,2024-05-31 19:43:00,2024-05-31 19:47:00,1.5991362,2.5855214,0.0,21200
VIN0021201,2024-05-31 19:47:00,2024-05-31 19:51:00,1.5429752,2.2763866,0.0,21201
VIN0021202,2024-05-31 19:51:00,2024-05-31 19:57:00,1.5013525,4.3099052,0.0,21202
VIN0021203,2024-05-31 19:57:00,2024-05-31 20:02:00,1.4521619,3.1452554,0.0,21203
VIN0021204,2024-05-31 20:02:00,2024-05-31 20:03:00,1.3221388,0.0,0.0,21204
VIN0021205,2024-05-31 20:03:00,2024-05-31 20:07:00,1.2092702,2.6260154,0.0,21205
VIN0021206,2024-05-31 20:07:00,2024-05-31 20:13:00,1.3198905,5.054794,0.0,21206
VIN0021207,2024-05-31 20:13:00,2024-05-31 20:19:00,1.2555038,5.0481984,0.0,21207
VIN0021208,2024-05-31 20:19:00,2024-05-31 20:25:00,1.5312367,3.8947649,0.0,21208
VIN0021209,2024-05-31 20:25:00,2024-05-31 20:29:00,1.1157975,2.8378513,0.0,21209
VIN0021210,2024-05-31 20:29:00,2024-05-31 20:34:00,1.9242833,3.6517041,0.0,21210
VIN0021211,2024-05-31 20:34:00,2024-05-31 20:38:00,1.0008453,3.1070957,0.0,21211
VIN0021212,2024-05-31 20:38:00,2024-05-31 20:42:00,1.1143854,2.6375056,0.0,21212
VIN0021213,2024-05-31 20:42:00,2024-05-31 20:44:00,1.4088953,0.0,0.0,21213
VIN0021214,2024-05-31 20:44:00,2024-05-31 20:50:00,1.3857096,4.9182291,0.0,21214
VIN0021215,2024-05-31 20:50:00,2024-05-31 20:56:00,1.7632866,4.390387,0.0,21215
VIN0021216,2024-05-31 20:56:00,2024-05-31 21:00:00,1.1726845,2.9755532,0.0,21216
VIN0021217,2024-05-31 21:00:00,2024-05-31 21:07:00,1.4646294,5.5130447,0.0,21217
VIN0021218,2024-05-31 21:07:00,2024-05-31 21:09:00,1.5617257,0.0,0.0,21218
VIN0021219,2024-05-31 21:09:00,2024-05-31 21:14:00,1.2916702,3.5181007,0.0,21219
VIN0021220,2024-05-31 21:14:00,2024-05-31 21:19:00,1.5781507,3.9972636,0.0,21220
VIN0021221,2024-05-31 21:19:00,2024-05-31 21:26:00,1.4828318,5.1444908,0.0,21221
VIN0021222,2024-05-31 21:26:00,2024-05-31 21:29:00,1.2083332,1.8052375,0.0,21222
VIN0021223,2024-05-31 21:29:00,2024-05-31 21:33:00,1.1569528,3.3911,0.0,21223
VIN0021224,2024-05-31 21:33:00,2024-05-31 21:40:00,1.2702101,4.9463375,0.0,21224
VIN0021225,2024-06-01 06:23:00,2024-06-01 06:29:00,1.2715763,3.8817796,0.0,21225
VIN0021226,2024-06-01 06:31:00,2024-06-01 06:32:00,1.6496128,0.0,0.0,21226
VIN0021227,2024-06-01 06:40:00,2024-06-01 06:46:00,1.3853525,4.8177434,0.0,21227
VIN0021228,2024-06-01 06:46:00,2024-06-01 06:53:00,1.274718,5.3244728,0.0,21228
VIN0021229,2024-06-01 06:53:00,2024-06-01 06:54:00,1.2942149,0.0,0.0,21229
VIN0021230,2024-06-01 07:02:00,2024-06-01 07:07:00,1.4398562,3.481894,0.0,21230
VIN0021232,2024-06-01 07:07:00,2024-06-01 07:12:00,1.1669771,4.5099645,0.0,21231
VIN0021233,2024-06-01 07:13:00,2024-06-01 07:18:00,1.3293834,3.9367441,0.0,21232
VIN0021231,2024-06-01 07:18:00,2024-06-01 07:22:00,1.3757677,2.540063,0.0,21233
VIN0021234,2024-06-01 07:22:00,2024-06-01 07:27:00,1.4830551,3.5561096,0.0,21234
VIN0021235,2024-06-01 07:27:00,2024-06-01 07:33:00,1.4757478,4.1631854,0.0,21235
VIN0021236,2024-06-01 07:33:00,2024-06-01 07:38:00,1.6612885,3.2684422,0.0,21236
VIN0021237,2024-06-01 07:38:00,2024-06-01 07:43:00,1.572126,4.1519352,0.0,21237
VIN0021238,2024-06-01 07:43:00,2024-06-01 07:50:00,1.4818769,5.2088684,0.0,21238
VIN0021239,2024-06-01 07:50:00,2024-06-01 07:56:00,1.3458866,4.1012618,0.0,21239
VIN0021240,2024-06-01 07:56:00,2024-06-01 07:57:00,1.5723965,0.0,0.0,21240
VIN0021241,2024-06-01 07:57:00,2024-06-01 08:01:00,1.5568483,2.5167565,0.0,21241
VIN0021242,2024-06-01 08:01:00,2024-06-01 08:05:00,1.0715276,2.7180514,0.0,21242
VIN0021244,2024-06-01 08:05:00,2024-06-01 08:11:00,1.4914161,4.3947878,0.0,21243
VIN0021245,2024-06-01 08:11:00,2024-06-01 08:16:00,1.2417383,3.5905908,0.0,21244
VIN0021246,2024-06-01 08:16:00,2024-06-01 08:19:00,1.0743703,2.3782651,0.0,21245
VIN0021247,2024-06-01 08:26:00,2024-06-01 08:31:00,1.3721714,3.5851023,0.0,21246
VIN0021248,2024-06-01 08:31:00,2024-06-01 09:28:00,1.6325199,4.2530736,51.1296856,21247
VIN0021249,2024-06-01 09:28:00,2024-06-01 09:29:00,1.1009356,0.0,0.0,21248
VIN0021250,2024-06-01 09:29:00,2024-06-01 09:37:00,1.3656119,5.9804479,0.0,21249
VIN0021243,2024-06-01 09:37:00,2024-06-01 09:42:00,1.2117855,4.2446036,0.0,21250
VIN0021251,2024-06-01 09:42:00,2024-06-01 09:49:00,1.4529639,4.8649584,0.0,21251
VIN0021252,2024-06-01 09:49:00,2024-06-01 09:55:00,1.2207794,4.7373895,0.0,21252
VIN0021254,2024-06-01 09:55:00,2024-06-01 09:56:00,1.2502743,0.0,0.0,21253
VIN0021255,2024-06-01 09:56:00,2024-06-01 10:00:00,1.1240722,3.3563423,0.0,21254
VIN0021256,2024-06-01 10:00:00,2024-06-01 10:05:00,1.5805657,3.1797493,0.0,21255
VIN0021257,2024-06-01 10:05:00,2024-06-01 10:11:00,1.330419,5.1077788,0.0,21256
VIN0021258,2024-06-01 10:11:00,2024-06-01 10:17:00,1.7146753,4.1000975,0.0,21257
VIN0021253,2024-06-01 10:17:00,2024-06-01 10:23:00,1.5540465,4.3225537,0.0,21258
VIN0021259,2024-06-01 10:23:00,2024-06-01 10:29:00,1.5093954,4.6504222,0.0,21259
VIN0021260,2024-06-01 10:29:00,2024-06-01 10:35:00,1.3627174,4.3520078,0.0,21260
VIN0021261,2024-06-01 10:35:00,2024-06-01 10:40:00,1.7020269,2.7450745,0.0,21261
VIN0021262,2024-06-01 10:40:00,2024-06-01 10:45:00,1.4674346,3.8295903,0.0,21262
VIN0021263,2024-06-01 10:45:00,2024-06-01 10:51:00,1.6699369,4.8191977,0.0,21263
VIN0021264,2024-06-01 10:51:00,2024-06-01 10:57:00,1.3189408,4.5136829,0.0,21264
VIN0021265,2024-06-01 10:57:00,2024-06-01 10:59:00,1.5189914,0.0,0.0,21265
VIN0021266,2024-06-01 10:59:00,2024-06-01 11:03:00,1.3839446,3.2305555,0.0,21266
VIN0021267,2024-06-01 11:03:00,2024-06-01 11:09:00,1.4222618,4.0588816,0.0,21267
VIN0021268,2024-06-01 11:09:00,2024-06-01 11:14:00,1.6311163,3.7865985,0.0,21268
VIN0021269,2024-06-01 11:14:00,2024-06-01 11:20:00,1.4190268,4.1027875,0.0,21269
VIN0021270,2024-06-01 11:20:00,2024-06-01 11:25:00,1.3357974,4.2679814,0.0,21270
VIN0021271,2024-06-01 11:25:00,2024-06-01 11:30:00,1.6377858,3.0985769,0.0,21271
VIN0021272,2024-06-01 11:30:00,2024-06-01 11:36:00,1.6529767,4.1046902,0.0,21272
VIN0021273,2024-06-01 11:36:00,2024-06-01 11:41:00,1.7021962,3.4403534,0.0,21273
VIN0021274,2024-06-01 11:41:00,2024-06-01 11:42:00,1.3436665,0.0,0.0,21274
VIN0021276,2024-06-01 11:42:00,2024-06-01 11:44:00,1.3349221,0.0,0.0,21275
VIN0021277,2024-06-01 11:44:00,2024-06-01 11:49:00,1.1741179,4.187532,0.0,21276
VIN0021278,2024-06-01 11:49:00,2024-06-01 11:55:00,1.1042192,4.7963366,0.0,21277
VIN0021279,2024-06-01 11:55:00,2024-06-01 12:02:00,1.4835376,5.2299939,0.0,21278
VIN0021280,2024-06-01 12:02:00,2024-06-01 12:06:00,1.1813355,2.8710316,0.0,21279
VIN0021281,2024-06-01 12:06:00,2024-06-01 12:07:00,1.3246464,0.0,0.0,21280
VIN0021282,2024-06-01 12:07:00,2024-06-01 12:13:00,1.4562182,4.3468178,0.0,21281
VIN0021283,2024-06-01 12:13:00,2024-06-01 12:14:00,1.1710706,0.0,0.0,21282
VIN0021284,2024-06-01 12:14:00,2024-06-01 12:19:00,1.4712971,3.857138,0.0,21283
VIN0021275,2024-06-01 12:19:00,2024-06-01 12:25:00,1.7917266,4.4436722,0.0,21284
VIN0021285,2024-06-01 12:25:00,2024-06-01 12:29:00,1.1856526,2.0771759,0.0,21285
VIN0021286,2024-06-01 12:29:00,2024-06-01 12:35:00,1.7863944,4.2159872,0.0,21286
VIN0021287,2024-06-01 12:35:00,2024-06-01 12:41:00,1.5003623,4.386375,0.0,21287
VIN0021288,2024-06-01 12:41:00,2024-06-01 12:47:00,1.2504516,4.6546095,0.0,21288
VIN0021289,2024-06-01 12:47:00,2024-06-01 12:52:00,1.3551028,4.1588647,0.0,21289
VIN0021290,2024-06-01 12:52:00,2024-06-01 12:58:00,1.7081856,3.9175041,0.0,21290
VIN0021291,2024-06-01 12:58:00,2024-06-01 13:04:00,1.7210712,4.8354665,0.0,21291
VIN0021292,2024-06-01 13:04:00,2024-06-01 13:06:00,1.5496195,0.0,0.0,21292
VIN0021293,2024-06-01 13:06:00,2024-06-01 13:11:00,1.3574735,3.8074601,0.0,21293
VIN0021295,2024-06-01 13:11:00,2024-06-01 13:16:00,1.2552599,3.9279014,0.0,21294
VIN0021296,2024-06-01 13:16:00,2024-06-01 13:18:00,1.5693409,0.0,0.0,21295
VIN0021297,2024-06-01 13:18:00,2024-06-01 13:23:00,1.6591247,3.8122779,0.0,21296
VIN0021298,2024-06-01 13:23:00,2024-06-01 13:28:00,1.57853,2.9810824,0.0,21297
VIN0021299,2024-06-01 13:28:00,2024-06-01 13:33:00,1.2929071,3.5842628,0.0,21298
VIN0021294,2024-06-01 13:33:00,2024-06-01 13:38:00,1.5425976,3.7893832,0.0,21299
VIN0021301,2024-06-01 13:38:00,2024-06-01 13:44:00,1.1917625,4.6160671,0.0,21300
VIN0021302,2024-06-01 13:44:00,2024-06-01 13:50:00,1.3825323,5.1937266,0.0,21301
VIN0021303,2024-06-01 13:50:00,2024-06-01 13:52:00,1.4572898,0.0,0.0,21302
VIN0021304,2024-06-01 13:52:00,2024-06-01 13:58:00,1.2399193,4.9853418,0.0,21303
VIN0021305,2024-06-01 13:58:00,2024-06-01 14:04:00,1.2524256,4.7922174,0.0,21304
VIN0021306,2024-06-01 14:04:00,2024-06-01 14:09:00,1.0588473,4.0394771,0.0,21305
VIN0021307,2024-06-01 14:09:00,2024-06-01 14:10:00,1.1445003,0.0,0.0,21306
VIN0021308,2024-06-01 14:10:00,2024-06-01 14:16:00,1.746326,4.0756426,0.0,21307
VIN0021309,2024-06-01 14:16:00,2024-06-01 14:21:00,0.922655,3.8398822,0.0,21308
VIN0021310,2024-06-01 14:21:00,2024-06-01 14:26:00,1.6339893,3.5303929,0.0,21309
VIN0021311,2024-06-01 14:26:00,2024-06-01 14:32:00,1.4892028,4.6798852,0.0,21310
VIN0021312,2024-06-01 14:32:00,2024-06-01 14:34:00,1.581336,0.0,0.0,21311
VIN0021314,2024-06-01 14:34:00,2024-06-01 14:35:00,1.5078866,0.0,0.0,21312
VIN0021313,2024-06-01 14:35:00,2024-06-01 14:37:00,1.4032586,0.0,0.0,21313
VIN0021315,2024-06-01 14:37:00,2024-06-01 14:41:00,1.4001031,2.5952713,0.0,21314
VIN0021316,2024-06-01 14:41:00,2024-06-01 14:42:00,1.3528204,0.0,0.0,21315
VIN0021317,2024-06-01 14:42:00,2024-06-01 14:49:00,1.4184794,5.4375845,0.0,21316
VIN0021300,2024-06-01 14:49:00,2024-06-01 14:53:00,1.06801,3.4158887,0.0,21317
VIN0021318,2024-06-01 14:53:00,2024-06-01 15:00:00,1.3386408,5.5529049,0.0,21318
VIN0021319,2024-06-01 15:00:00,2024-06-01 15:06:00,1.1411358,4.3351887,0.0,21319
VIN0021320,2024-06-01 15:06:00,2024-06-01 15:11:00,1.5043322,3.8810834,0.0,21320
VIN0021321,2024-06-01 15:11:00,2024-06-01 15:17:00,1.3470225,4.1806529,0.0,21321
VIN0021322,2024-06-01 15:17:00,2024-06-01 15:22:00,1.4944147,3.329491,0.0,21322
VIN0021323,2024-06-01 15:22:00,2024-06-01 15:27:00,1.3854903,4.4011204,0.0,21323
VIN0021324,2024-06-01 15:27:00,2024-06-01 15:32:00,1.782728,3.0586572,0.0,21324
VIN0021325,2024-06-01 15:32:00,2024-06-01 15:38:00,1.5334882,4.4966659,0.0,21325
VIN0021326,2024-06-01 15:38:00,2024-06-01 15:43:00,1.3704087,3.9436051,0.0,21326
VIN0021327,2024-06-01 15:43:00,2024-06-01 16:09:00,1.3458763,3.9498756,20.4947799,21327
VIN0021328,2024-06-01 16:09:00,2024-06-01 16:14:00,1.4754181,2.771336,0.0,21328
VIN0021329,2024-06-01 16:14:00,2024-06-01 16:19:00,1.594667,4.2614209,0.0,21329
VIN0021330,2024-06-03 06:32:00,2024-06-03 06:33:00,1.1638,0.0,0.0,21330
VIN0021331,2024-06-03 06:33:00,2024-06-03 06:40:00,1.3806863,5.5629206,0.0,21331
VIN0021332,2024-06-03 06:40:00,2024-06-03 06:47:00,1.3573551,5.0339352,0.0,21332
VIN0021333,2024-06-03 06:47:00,2024-06-03 06:52:00,1.25327,3.9254642,0.0,21333
VIN0021334,2024-06-03 06:52:00,2024-06-03 06:59:00,1.4553521,5.2503315,0.0,21334
VIN0021335,2024-06-03 06:59:00,2024-06-03 07:00:00,1.3744337,0.0,0.0,21335
VIN0021336,2024-06-03 07:00:00,2024-06-03 07:04:00,1.0860033,3.1398852,0.0,21336
VIN0021337,2024-06-03 07:04:00,2024-06-03 07:10:00,1.3233881,4.2147419,0.0,21337
VIN0021338,2024-06-03 07:10:00,2024-06-03 07:15:00,1.5110712,3.7555408,0.0,21338
VIN0021339,2024-06-03 07:15:00,2024-06-03 07:21:00,1.374345,4.5749868,0.0,21339
VIN0021340,2024-06-03 07:21:00,2024-06-03 07:23:00,1.6240101,0.0,0.0,21340
VIN0021341,2024-06-03 07:23:00,2024-06-03 07:27:00,1.7761929,2.8085869,0.0,21341
VIN0021342,2024-06-03 07:27:00,2024-06-03 07:32:00,1.6376939,3.1225439,0.0,21342
VIN0021343,2024-06-03 07:37:00,2024-06-03 07:41:00,1.3216749,2.975202,0.0,21343
VIN0021344,2024-06-03 07:41:00,2024-06-03 07:46:00,1.5788497,3.7152869,0.0,21344
VIN0021345,2024-06-03 07:46:00,2024-06-03 07:52:00,1.2772811,4.1332388,0.0,21345
VIN0021346,2024-06-03 07:54:00,2024-06-03 07:55:00,1.2843612,0.0,0.0,21346
VIN0021347,2024-06-03 07:55:00,2024-06-03 08:00:00,1.4578397,2.7218162,0.0,21347
VIN0021348,2024-06-03 08:01:00,2024-06-03 08:06:00,1.4862941,3.852359,0.0,21348
VIN0021349,2024-06-03 08:06:00,2024-06-03 08:11:00,1.2580679,3.9030279,0.0,21349
VIN0021350,2024-06-03 08:11:00,2024-06-03 08:17:00,1.3951913,4.2645439,0.0,21350
VIN0021351,2024-06-03 08:17:00,2024-06-03 08:23:00,1.4333039,4.7018709,0.0,21351
VIN0021352,2024-06-03 08:23:00,2024-06-03 08:27:00,1.3909832,2.8252655,0.0,21352
VIN0021353,2024-06-03 08:27:00,2024-06-03 08:33:00,1.1916534,4.1926183,0.0,21353
VIN0021354,2024-06-03 08:33:00,2024-06-03 08:37:00,1.525454,2.9736091,0.0,21354
VIN0021355,2024-06-03 08:37:00,2024-06-03 08:42:00,1.5545331,3.3455882,0.0,21355
VIN0021356,2024-06-03 08:42:00,2024-06-03 08:48:00,1.4689597,4.6990301,0.0,21356
VIN0021357,2024-06-03 08:48:00,2024-06-03 08:53:00,1.4643781,3.2632242,0.0,21357
VIN0021358,2024-06-03 08:53:00,2024-06-03 08:57:00,1.4708988,2.9574693,0.0,21358
VIN0021359,2024-06-03 08:57:00,2024-06-03 09:04:00,1.2465848,5.1128303,0.0,21359
VIN0021360,2024-06-03 09:04:00,2024-06-03 09:09:00,1.2748546,3.5939499,0.0,21360
VIN0021361,2024-06-03 09:09:00,2024-06-03 09:14:00,1.3197205,4.3467457,0.0,21361
VIN0021362,2024-06-03 09:14:00,2024-06-03 09:15:00,1.1964028,0.0,0.0,21362
VIN0021363,2024-06-03 09:15:00,2024-06-03 09:17:00,1.4680387,0.0,0.0,21363
VIN0021365,2024-06-03 09:23:00,2024-06-03 09:30:00,1.2900259,4.9776831,0.0,21364
VIN0021366,2024-06-03 09:30:00,2024-06-03 09:34:00,1.4285773,3.4704996,0.0,21365
VIN0021367,2024-06-03 09:34:00,2024-06-03 09:40:00,1.3874649,4.1685633,0.0,21366
VIN0021368,2024-06-03 09:40:00,2024-06-03 09:44:00,1.4330092,2.9474235,0.0,21367
VIN0021369,2024-06-03 09:44:00,2024-06-03 09:51:00,1.4407714,4.735638,0.0,21368
VIN0021370,2024-06-03 09:51:00,2024-06-03 09:56:00,1.4032581,4.2367794,0.0,21369
VIN0021364,2024-06-03 09:56:00,2024-06-03 10:02:00,1.614995,4.6986915,0.0,21370
VIN0021371,2024-06-03 10:02:00,2024-06-03 10:04:00,1.5874084,0.0,0.0,21371
VIN0021372,2024-06-03 10:04:00,2024-06-03 10:09:00,1.4105913,3.5358249,0.0,21372
VIN0021373,2024-06-03 10:09:00,2024-06-03 10:15:00,1.7791545,3.9842583,0.0,21373
VIN0021374,2024-06-03 10:15:00,2024-06-03 10:20:00,1.08692,4.3419953,0.0,21374
VIN0021375,2024-06-03 10:20:00,2024-06-03 10:25:00,1.8540398,3.3027259,0.0,21375
VIN0021376,2024-06-03 10:25:00,2024-06-03 10:27:00,1.3073015,0.0,0.0,21376
VIN0021379,2024-06-03 10:32:00,2024-06-03 10:37:00,1.3728957,3.62963,0.0,21377
VIN0021381,2024-06-03 10:42:00,2024-06-03 10:49:00,1.2191008,5.7163863,0.0,21378
VIN0021378,2024-06-03 10:49:00,2024-06-03 10:54:00,1.4194732,3.1605887,0.0,21379
VIN0021382,2024-06-03 10:54:00,2024-06-03 10:58:00,1.3568258,3.5373828,0.0,21380
VIN0021377,2024-06-03 10:58:00,2024-06-03 11:05:00,1.7298116,4.6119902,0.0,21381
VIN0021383,2024-06-03 11:05:00,2024-06-03 11:06:00,1.5802432,0.0,0.0,21382
VIN0021384,2024-06-03 11:06:00,2024-06-03 11:12:00,1.7456004,3.5495419,0.0,21383
VIN0021380,2024-06-03 11:12:00,2024-06-03 11:17:00,1.4898025,3.3458204,0.0,21384
VIN0021385,2024-06-03 11:17:00,2024-06-03 11:22:00,1.3036763,4.1905766,0.0,21385
VIN0021386,2024-06-03 11:22:00,2024-06-03 11:27:00,1.3328864,3.6887392,0.0,21386
VIN0021387,2024-06-03 11:27:00,2024-06-03 11:31:00,1.3693765,2.8082168,0.0,21387
VIN0021388,2024-06-03 11:31:00,2024-06-03 11:37:00,1.9808815,3.7106825,0.0,21388
VIN0021390,2024-06-03 11:37:00,2024-06-03 11:44:00,1.4159559,5.2798541,0.0,21389
VIN0021389,2024-06-03 11:44:00,2024-06-03 11:48:00,1.2769416,3.4175842,0.0,21390
VIN0021391,2024-06-03 11:48:00,2024-06-03 11:54:00,1.2372167,4.2500062,0.0,21391
VIN0021392,2024-06-03 11:54:00,2024-06-03 11:59:00,1.7688499,3.4117959,0.0,21392
VIN0021393,2024-06-03 11:59:00,2024-06-03 12:05:00,1.2102946,5.0780275,0.0,21393
VIN0021394,2024-06-03 12:05:00,2024-06-03 12:10:00,1.5649507,3.1163983,0.0,21394
VIN0021395,2024-06-03 12:10:00,2024-06-03 12:15:00,1.2082639,3.7826324,0.0,21395
